id,案件大類型,案件細節類型,主席,調解人,是否成立,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,二元成立,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,mask_all,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件內容_匿名,LANE_1,ROADNAME_1,LANES_1,CAPACITY_1,SPEED_1,LANE_2,ROADNAME_2,LANES_2,CAPACITY_2,SPEED_2,載具1,載具2,受傷,死亡,車損
9800223,B.刑事,交通事故,390000000000000.0,323000000000000.0,不成立,2.0,3.0,0.0,123.0,2009.0,4.0,118.0,2009.0,10.0,288.0,1.0,3.0,942.0,870.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,2.0,1.0,0.0,1.0,0.0,46.66666666666666,53.0,22.0,65.0,3.0,0.0,0.0,台南,"[時間],聲請人[人名]駕駛[人名]所有(車號:[車號])自小客車與對造人[人名]騎乘本人(車號:[車號])機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,0.0,0.0,,民國98年4月28日9時45分許，聲請人[姓名]駕駛[姓名]所有（車號：[車牌]號）自小客車與對造人[姓名]騎乘本人（車號：[車牌]號）機車，在臺南市成功路與國華街路口處發生車禍。,0,成功路,1.0,1860.0,50.0,0,國華街,1.0,1760.0,32.0,自小客車,機車,0,0,0
9800224,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,1.0,3.0,0.0,11.0,2009.0,4.0,118.0,2009.0,5.0,132.0,1.0,1.0,900.0,870.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,41.66666666666666,42.0,41.0,42.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘本人 所有[車號]機車與[人名]駕駛本人所有[車號]自小客車搭載[人名],在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,4.0,3.0,0.75,民國98年4月26日19時5分許，[姓名]騎乘本人 所有[車牌]號機車與[姓名]駕駛本人所有[車牌]號自小客車搭載[姓名]，在臺南縣永康市中華路與中正南路口處發生車禍。,0,中華路,2.0,1950.0,46.0,0,中正南路,1.0,3920.0,50.0,機車,自小客車,0,0,0
9800225,B.刑事,交通事故,390000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,10.0,2009.0,4.0,119.0,2009.0,5.0,132.0,2.0,1.0,589.0,900.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,31.0,35.0,2.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,經臺灣臺南地方法院檢察署轉借調解｡",-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,民國98年1月2日9時30分許，[姓名]騎乘本人所有[車牌]號機車與[姓名]騎乘本人所有[車牌]號機車，在臺南市北區公園路發生車禍，經臺灣臺南地方法院檢察署轉借調解。,0,公園路,2.0,1850.0,37.0,0,,,,,機車,機車,0,0,0
9800226,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,1.0,3.0,0.0,12.0,2009.0,4.0,119.0,2009.0,5.0,134.0,2.0,3.0,667.0,840.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,39.333333333333336,44.0,24.0,50.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,3.0,2.0,0.666666667,民國98年2月17日16時20分許，[姓名]騎乘[姓名]所有[車牌]號機車與[姓名]騎乘本人所有[車牌]號機車，在臺南市北區西門路與文成1路口發生車禍。,0,西門路,2.0,3920.0,40.0,0,,,,,機車,機車,0,0,0
9800228,B.刑事,交通事故,390000000000000.0,265000000000000.0,成立,1.0,5.0,1.0,11.0,2009.0,4.0,120.0,2009.0,5.0,134.0,3.0,3.0,592.0,870.0,0.0,0.0,1.0,1.0,3.0,0.6,2.0,1.0,2.0,0.0,0.0,33.2,40.0,16.0,48.0,5.0,0.0,0.0,台南,"[時間],[人名] 騎乘 本人所有[車號]機車搭載[人名]與[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,0.0,0.0,,民國98年4月20日7時20分許，[姓名]   騎乘 本人所有[車牌] 號機車搭載[姓名]與[姓名]駛本人所有[車牌]號自小客車，在臺南市北區南園街101巷71弄與開元路394巷61弄發生車禍，,1,南園街,1.0,1760.0,32.0,1,開元路,3.0,2950.0,46.0,機車,自小客車,0,0,0
9800229,B.刑事,交通事故,390000000000000.0,372000000000000.0,不成立,1.0,2.0,0.0,14.0,2009.0,4.0,120.0,2009.0,5.0,139.0,3.0,1.0,695.0,870.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,2.0,0.5,0.0,台南,"[時間],[人名]駕駛本人所有[車號]自小客車與[人名]騎乘 所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,民國98年4月2日晚上10時30分許，[姓名]駕駛本人所有[車牌]自小客車與[姓名]騎乘所有[車牌]號機車，在臺南市北區海安路與北成路口發生車禍。,0,海安路,2.0,1850.0,37.0,0,北成路,1.0,1760.0,32.0,自小客車,機車,0,0,0
9800231,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,2.0,5.0,1.0,103.0,2009.0,5.0,121.0,2009.0,9.0,265.0,4.0,1.0,610.0,900.0,0.0,0.0,1.0,1.0,4.0,0.8,1.0,2.0,1.0,1.0,0.0,48.0,48.5,38.0,57.0,5.0,0.2,0.0,台南,"[時間],[人名]駕駛 所有[車號]自小客車與[人名]騎乘 所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,民國97年11月29日14時40分許，[姓名]駕駛 所有[車牌]號自小客車與[姓名]騎乘 所有[車牌]號機車，在臺南市北區海安路與文成5路發生車禍。,0,海安路,2.0,1850.0,37.0,0,,,,,自小客車,機車,0,0,0
9800232,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,2.0,7.0,1.0,24.0,2009.0,4.0,120.0,2009.0,6.0,153.0,3.0,1.0,555.0,870.0,0.0,0.0,1.0,1.0,4.0,0.6666666666666666,1.0,2.0,3.0,0.0,0.0,38.0,42.0,18.0,51.0,6.0,0.1666666666666666,0.5,台南,"[時間],[人名]騎乘所有[車號]機車與[人名]駕駛民安救護車事業有限公司所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,民國98年4月10日21時許，[姓名]騎乘所有[車牌] 號機車與[姓名]駛[公司]所有[車牌]號自小客車，在臺南市北區實踐街103巷13弄附近發生車禍。,1,實踐街,1.0,1860.0,43.0,0,,,,,機車,自小客車,0,0,0
9800233,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,2.0,3.0,0.0,23.0,2009.0,5.0,124.0,2009.0,6.0,154.0,0.0,2.0,599.0,600.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,48.0,40.0,36.0,68.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,經臺灣臺南地方法院檢察署轉介調解｡",-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,民國97年9月28日11時20分許，[姓名]騎乘[姓名]所有[車牌]號機車與[姓名]騎乘本人所有[車牌]號機車，在臺南市公園南路與北華街路口處發生車禍，經臺灣臺南地方法院檢察署。,0,公園南路,2.0,1850.0,37.0,0,北華街,1.0,860.0,32.0,機車,機車,0,0,0
9800234,B.刑事,交通事故,390000000000000.0,264000000000000.0,不成立,3.0,2.0,0.0,49.0,2009.0,5.0,124.0,2009.0,7.0,190.0,0.0,3.0,606.0,870.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,28.0,28.0,25.0,31.0,2.0,0.0,0.0,台南,"[時間]8許,[人名]駕駛本人所有[車號]自小客車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,4.0,3.0,0.75,民國97年2月3日8時8許，[姓名]駕駛本人所有[車牌]號自小客車與[姓名]騎乘本人所有[車牌]號機車，在臺南縣善化南134鄉堤塘港南端發生車禍。,0,,,,,0,,,,,自小客車,機車,0,0,0
9800235,B.刑事,交通事故,390000000000000.0,264000000000000.0,成立,1.0,2.0,0.0,9.0,2009.0,5.0,124.0,2009.0,5.0,134.0,0.0,3.0,610.0,900.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,33.333333333333336,36.0,23.0,41.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]駕駛本人所有[車號]機車與[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.6,民國98年4月19日23時10分許，[姓名]駛本人所有[車牌] 號機車與[姓名]駛[姓名]所有[車牌]號自小客車，在臺南市北區東豐路555號發生車禍。,0,東豐路,2.0,1950.0,46.0,0,,,,,機車,自小客車,0,0,0
9800236,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,1.0,4.0,0.0,2.0,2009.0,5.0,124.0,2009.0,5.0,125.0,0.0,1.0,936.0,840.0,0.0,0.0,1.0,1.0,3.0,0.75,3.0,1.0,0.0,1.0,0.0,36.0,39.5,22.0,43.0,4.0,0.0,0.5,台南,"[時間],聲請人[人名]駕駛[人名]所有(車號:[車號])自小客車搭載[人名]與對造人[人名]駕駛本人所有(車號:[車號])自小客車,在[地點]發生車禍,致[人名]受傷,雙方車輛損壞｡",-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,民國98年4月18日15時許，聲請人[姓名]駕駛[姓名]所有（車號：[車牌]）自小客車搭載[姓名]與對造人[姓名]駛本人所有（車號：[車牌]）自小客車，在臺南縣仁德鄉台一線南下341.5公里處發生車禍，致[姓名]受傷，雙方車輛損壞。,0,,,,,0,,,,,自小客車,自小客車,1,0,1
9800238,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,1.0,2.0,0.0,1.0,2009.0,5.0,127.0,2009.0,5.0,127.0,3.0,3.0,705.0,710.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,68.0,68.0,57.0,79.0,2.0,0.0,0.0,台南,"[時間],聲請人駕駛本人所有(車號:[車號])自小客車與對造人騎乘本人所有(車號:[車號])機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.666666667,民國98年5月2日7時許，聲請人駕駛本人所有[車牌]自小客車與對造人騎乘本人所有[車牌]機車，在臺南市北區公園路美德中醫診所對面發生車禍。,0,公園路,2.0,1850.0,37.0,0,,,,,自小客車,機車,0,0,0
9800239,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,3.0,4.0,1.0,95.0,2009.0,5.0,128.0,2009.0,9.0,260.0,4.0,3.0,515.0,870.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,2.0,0.0,46.25,44.5,22.0,74.0,4.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有(車號:[車號])機車與行人[人名],在[地點]發生車禍,雙方受傷｡",-1.0,-1.0,-1.0,-1.0,7.0,5.0,0.714285714,民國98年4月12日21時25分許，[姓名]騎乘本人所有（車號：[車牌]）機車與行人[姓名]，在臺南市長榮路5段與長榮路5段317巷口發生車禍，雙方受傷。,0,長榮路,1.0,3920.0,50.0,1,長榮路,1.0,3920.0,50.0,機車,行人,1,0,0
9800240,B.刑事,交通事故,390000000000000.0,277000000000000.0,不成立,2.0,2.0,0.0,16.0,2009.0,5.0,125.0,2009.0,5.0,146.0,1.0,1.0,525.0,900.0,0.0,0.0,1.0,0.0,2.0,0.5,2.0,2.0,0.0,0.0,0.0,40.333333333333336,45.0,25.0,51.0,4.0,0.25,0.5,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]駕駛 所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,民國98年5月2日2時許，[姓名]駛[姓名]所有[車牌]自小客車與[姓名]駛       所有[車牌]自小客車，在臺南市北區臨安路2段91巷口發生車禍。,1,臨安路,2.0,1850.0,37.0,0,,,,,自小客車,自小客車,0,0,0
9800241,B.刑事,交通事故,390000000000000.0,385000000000000.0,成立,1.0,4.0,0.0,8.0,2009.0,5.0,128.0,2009.0,5.0,139.0,4.0,1.0,629.0,870.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,41.66666666666666,50.0,18.0,57.0,3.0,0.0,0.3333333333333333,台南,"[時間]10許,[人名]駕駛本人所有[車號]自小客車與[人名]騎乘 所有[車號]機車搭載[人名],在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,8.0,6.0,0.75,民國98年2月23日17時10許，[姓名]駛本人所有[車牌]自小客車與[姓名]騎乘       所有[車牌]機車搭載[姓名]，在臺南市北區育德路與育成路口發生車禍。,0,育德路,1.0,1760.0,32.0,0,育成路,1.0,1760.0,32.0,自小客車,機車,0,0,0
9800242,B.刑事,交通事故,390000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,9.0,2009.0,5.0,131.0,2009.0,5.0,141.0,0.0,3.0,836.0,870.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,29.5,29.5,23.0,36.0,2.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名]騎乘本人 所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,5.0,5.0,1.0,民國98年3月19日9時45分許，[姓名]騎乘本人所有[車牌]號機車與[姓名]騎乘本人 所有[車牌]號機車，在臺南市北區西門路4段271號前發生車禍。,0,西門路,2.0,3920.0,40.0,0,,,,,機車,機車,0,0,0
9800248,B.刑事,交通事故,390000000000000.0,372000000000000.0,成立,1.0,3.0,0.0,7.0,2009.0,5.0,131.0,2009.0,5.0,139.0,0.0,1.0,1036.0,900.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,43.0,36.0,34.0,59.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,3.0,1.0,0.333333333,民國98年2月19日0時30分許，[姓名]駕駛[姓名]所有[車牌]自小客車與[姓名]騎乘[姓名]所有[車牌]機車，在臺南市北區公園南路與忠義路口發生車禍。,0,公園南路,2.0,1850.0,37.0,0,忠義路,1.0,1760.0,32.0,自小客車,機車,0,0,0
9800249,B.刑事,交通事故,390000000000000.0,341000000000000.0,不成立,2.0,3.0,0.0,21.0,2009.0,5.0,132.0,2009.0,6.0,160.0,1.0,1.0,567.0,870.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,38.333333333333336,43.0,24.0,48.0,3.0,0.0,0.6666666666666666,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,6.0,6.0,1.0,民國98年4月11日3時50分許，[姓名]駛[姓名]所有[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車，在臺南市北區西門路與北安路口發生車禍。,0,西門路,2.0,3920.0,40.0,0,北安路,2.0,1850.0,37.0,自小客車,機車,0,0,0
9800253,B.刑事,交通事故,390000000000000.0,390000000000000.0,成立,1.0,6.0,1.0,14.0,2009.0,4.0,120.0,2009.0,5.0,139.0,3.0,1.0,555.0,870.0,0.0,0.0,1.0,1.0,3.0,0.6,1.0,2.0,2.0,0.0,0.0,32.25,35.0,17.0,42.0,5.0,0.2,0.4,台南,"[時間],第3人[人名]騎乘[車號]機車搭載[人名]與[人名]駕駛民安救護車事業有限公司所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,民國98年4月10日21時許，詹志翔騎乘[車牌]機車搭載[姓名]與[姓名]駛[公司]所有[車牌]號自小客車，在臺南市北區實踐街103巷13弄附近發生車禍。,1,實踐街,1.0,1860.0,43.0,0,,,,,機車,自小客車,0,0,0
9800255,B.刑事,交通事故,390000000000000.0,304000000000000.0,成立,1.0,3.0,0.0,7.0,2009.0,5.0,138.0,2009.0,5.0,146.0,0.0,1.0,506.0,870.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,2.0,0.0,1.0,0.0,36.333333333333336,37.0,35.0,37.0,3.0,0.0,0.6666666666666666,台南,"[時間],[人名]騎乘本人[車號]機車與[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,7.0,5.0,0.714285714,民國98年4月3日22時40分許，[姓名]騎乘本人[車牌]號機車與[姓名]駕駛[姓名]所有[車牌]號自小客車，在臺南縣永康市洲尾街與國聖街口發生車禍。,0,洲尾街,1.0,1760.0,32.0,0,國聖街,1.0,1760.0,32.0,機車,自小客車,0,0,0
9800257,B.刑事,交通事故,390000000000000.0,3.85e+19,不成立,1.0,2.0,0.0,10.0,2009.0,5.0,133.0,2009.0,5.0,146.0,2.0,1.0,577.0,930.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0,2.0,0.5,0.0,台南,"[時間],[人名]駕駛本人[車號]自小客車與[人名]駕駛 所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,5.0,4.0,0.8,民國98年5月1日19時10分許，[姓名]駕駛本人[車牌]自小客車與[姓名]駕駛所有[車牌]自小客車，在臺南市北區北園街8巷26號地下2樓停車場發生車禍。,1,北園街,1.0,860.0,32.0,0,,,,,自小客車,自小客車,0,0,0
9800258,B.刑事,交通事故,390000000000000.0,323000000000000.0,不成立,2.0,3.0,1.0,22.0,2009.0,5.0,133.0,2009.0,6.0,162.0,2.0,3.0,586.0,870.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,53.0,53.0,52.0,54.0,3.0,0.3333333333333333,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名]騎乘 所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,民國98年5月2日13時40分許，[姓名]騎乘本人所有[車牌]號機車與[姓名]騎乘       所有[車牌]號機車，在臺南市北區西門路3段45巷與47巷口發生車禍。,1,西門路,2.0,3920.0,40.0,1,,,,,機車,機車,0,0,0
9800265,B.刑事,交通事故,390000000000000.0,265000000000000.0,不成立,1.0,2.0,0.0,7.0,2009.0,5.0,133.0,2009.0,5.0,141.0,2.0,3.0,671.0,930.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,2.0,0.5,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]騎乘 所有[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.5,民國98年3月18日16時50分許，[姓名]駛[姓名]所有[車牌]自用小客車與[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區公園路166號發生車禍。,0,公園路,2.0,1850.0,37.0,0,,,,,自小客車,機車,0,0,0
9800274,A.民事,交通事故,390000000000000.0,304000000000000.0,成立,1.0,2.0,0.0,1.0,2009.0,5.0,146.0,2009.0,5.0,146.0,1.0,1.0,855.0,840.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,51.5,51.5,31.0,72.0,2.0,0.0,0.0,台南,"[時間],聲請人[人名]騎乘[車號]機車與對造人[人名]騎乘[車號]機車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,0.0,0.0,,民國98年4月27日8時30分許，[姓名]騎乘[車牌]號機車與對造人[姓名]騎乘[車牌]號機車，在臺南市北區正覺街77巷處發生車禍，雙方車損，[姓名]受傷。,1,正覺街,1.0,1760.0,32.0,0,,,,,機車,機車,1,0,1
9800280,B.刑事,交通事故,390000000000000.0,3.85e+19,成立,1.0,3.0,0.0,2.0,2009.0,6.0,152.0,2009.0,6.0,153.0,0.0,1.0,660.0,855.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,56.66666666666666,62.0,32.0,76.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車與對造人[人名]騎乘腳踏車,在[地點]發生車禍,致對造人膝蓋擦傷｡",-1.0,-1.0,-1.0,-1.0,7.0,4.0,0.571428571,民國98年4月18日18時許，[姓名]騎乘[姓名]所有[車牌]號機車與對造人[姓名]騎乘腳踏車，在臺南市中華北路2段58號對面發生車禍，致對造人膝蓋擦傷。,0,中華北路,2.0,1850.0,37.0,0,,,,,機車,腳踏車,1,0,0
9800287,B.刑事,交通事故,390000000000000.0,296000000000000.0,成立,1.0,3.0,0.0,1.0,2009.0,6.0,155.0,2009.0,6.0,155.0,3.0,3.0,486.0,900.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,53.333333333333336,53.0,50.0,57.0,3.0,0.0,0.0,台南,"[時間],[人名]駕駛[人名] [車號]自小客車與[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,民國98年5月17日20時30分許，[姓名]駛[姓名][車牌]號自小客車與[姓名]駛本人所有[車牌]號自小客車，在臺南市北區公園南路、西門路口發生車禍。,0,公園南路,2.0,1850.0,37.0,0,西門路,2.0,3920.0,40.0,自小客車,自小客車,0,0,0
9800299,B.刑事,交通事故,390000000000000.0,304000000000000.0,不成立,2.0,3.0,0.0,107.0,2009.0,6.0,159.0,2009.0,11.0,307.0,0.0,1.0,660.0,900.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,47.0,41.0,29.0,71.0,3.0,0.0,0.3333333333333333,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,8.0,6.0,0.75,民國98年4月5日18時50分許，[姓名]駛[姓名]所有[車牌]號自小客車與[姓名]騎乘[姓名]所有[車牌]號機車，在台南市安南區安明路與本田路口發生車禍，雙方車損，[姓名]受傷。,0,安明路,2.0,1950.0,46.0,0,本田路,2.0,1950.0,46.0,自小客車,機車,1,0,1
9800301,B.刑事,交通事故,390000000000000.0,390000000000000.0,成立,1.0,2.0,0.0,1.0,2009.0,6.0,160.0,2009.0,6.0,160.0,1.0,1.0,850.0,870.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,61.0,61.0,40.0,82.0,3.0,0.0,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,致[人名]身體受傷及其所有車損壞｡",-1.0,-1.0,-1.0,-1.0,3.0,2.0,0.666666667,民國98年5月30日8時30分許，[姓名]駛[姓名]所有[車牌]自小客車與[姓名]騎乘本人所有[車牌]機車，在台南市東區中華東路1段217巷口處發生車禍，致[姓名]身體受傷及其所有車損壞。,1,中華東路,2.0,3730.0,43.0,0,,,,,自小客車,機車,1,0,1
9800309,B.刑事,交通事故,390000000000000.0,296000000000000.0,當事人不到場,1.0,3.0,0.0,10.0,2009.0,9.0,266.0,2009.0,10.0,279.0,2.0,1.0,,870.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,3.0,0.6666666666666666,0.0,台南,"[時間],[人名]駕駛本人所有[車號]自小客車與[人名]騎乘 所有[車號]機車､[人名]騎乘腳踏車,在[地點]發生車禍,致兩造車損,[人名]､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,4.0,2.0,0.5,民國98年4月1日18時40分許，[姓名]駛本人所有[車牌]自小客車與鍾秀馨騎乘 [車牌]機車、蘇郭棗騎乘腳踏車，在臺南市北區成功路228號前發生車禍，致兩造車損，鍾秀馨、蘇郭棗受傷。,0,成功路,1.0,1860.0,50.0,0,,,,,自小客車,機車,1,0,1
9800327,B.刑事,交通事故,390000000000000.0,3.85e+19,不成立,3.0,3.0,1.0,313.0,2009.0,7.0,184.0,2010.0,9.0,257.0,4.0,1.0,1020.0,960.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,42.0,47.0,24.0,55.0,3.0,0.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名] 騎乘本人[車號]機車,在[地點]發生車禍｡",-1.0,-1.0,-1.0,-1.0,8.0,5.0,0.625,民國98年2月11日7時45分許，[姓名]騎乘本人所有[車牌]機車與[姓名] 騎乘本人[車牌]號機車，在臺南市東區小東路與東和路口發生車禍。,0,小東路,1.0,1860.0,43.0,0,東和路,1.0,1760.0,32.0,機車,機車,0,0,0
9800349,B.刑事,交通事故,390000000000000.0,304000000000000.0,當事人不到場,2.0,2.0,0.0,62.0,2009.0,7.0,194.0,2009.0,10.0,279.0,0.0,1.0,840.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,36.5,19.0,54.0,2.0,0.0,0.5,台南,"[時間],[人名]騎乘本人所有[車號]機車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､受傷｡",-1.0,-1.0,-1.0,-1.0,9.0,6.0,0.666666667,民國97年12月7日11時40分許，[姓名]騎乘本人所有[車牌]機車與[姓名]騎乘本人所有[車牌]機車，在臺南市中西區頂美二街72巷與民權路4段46號之教會側門附近發生車禍，雙方車損、受傷。,1,頂美二街,1.0,1760.0,32.0,0,民權路,2.0,1950.0,46.0,機車,機車,1,0,1
